Module	Section	Sample Name	Source
FastQC	all_sections	SLX-11165.ORDRH05.HFN3MBBXX.s_5.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRH05.HFN3MBBXX.s_5.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRH08.HFN3MBBXX.s_6.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRH08.HFN3MBBXX.s_6.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRD05.HFMVTBBXX.s_1.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRD05.HFMVTBBXX.s_1.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRB10.HFN3MBBXX.s_6.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRB10.HFN3MBBXX.s_6.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRD04.HFN3MBBXX.s_6.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRD04.HFN3MBBXX.s_6.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRC07.HFN3MBBXX.s_7.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRC07.HFN3MBBXX.s_7.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRB08.HFN3MBBXX.s_7.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRB08.HFN3MBBXX.s_7.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRE06.HFN3MBBXX.s_7.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRE06.HFN3MBBXX.s_7.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRE07.HFN3MBBXX.s_7.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRE07.HFN3MBBXX.s_7.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRE04.HFN3MBBXX.s_6.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRE04.HFN3MBBXX.s_6.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRD09.HFN3MBBXX.s_6.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRD09.HFN3MBBXX.s_6.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRF04.HFMVTBBXX.s_2.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRF04.HFMVTBBXX.s_2.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRC05.HFN3MBBXX.s_6.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRC05.HFN3MBBXX.s_6.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRC09.HFN3MBBXX.s_5.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRC09.HFN3MBBXX.s_5.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRB07.HFMVTBBXX.s_1.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRB07.HFMVTBBXX.s_1.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRC11.HFMVTBBXX.s_2.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRC11.HFMVTBBXX.s_2.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRD06.HFMVTBBXX.s_1.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRD06.HFMVTBBXX.s_1.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRD12.HFMVTBBXX.s_1.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRD12.HFMVTBBXX.s_1.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRA06.HFMVTBBXX.s_1.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRA06.HFMVTBBXX.s_1.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRH09.HFN3MBBXX.s_7.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRH09.HFN3MBBXX.s_7.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRG10.HFMVTBBXX.s_1.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRG10.HFMVTBBXX.s_1.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRH08.HFN3MBBXX.s_5.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRH08.HFN3MBBXX.s_5.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRF11.HFMVTBBXX.s_2.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRF11.HFMVTBBXX.s_2.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRE04.HFN3MBBXX.s_6.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRE04.HFN3MBBXX.s_6.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRE08.HFMVTBBXX.s_2.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRE08.HFMVTBBXX.s_2.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRA07.HFMVTBBXX.s_2.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRA07.HFMVTBBXX.s_2.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRD08.HFMVTBBXX.s_1.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRD08.HFMVTBBXX.s_1.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRG11.HFMVTBBXX.s_2.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRG11.HFMVTBBXX.s_2.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRE07.HFN3MBBXX.s_6.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRE07.HFN3MBBXX.s_6.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRD08.HFMVTBBXX.s_2.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRD08.HFMVTBBXX.s_2.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRG06.HFMVTBBXX.s_2.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRG06.HFMVTBBXX.s_2.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRC07.HFN3MBBXX.s_5.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRC07.HFN3MBBXX.s_5.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRD12.HFN3MBBXX.s_6.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRD12.HFN3MBBXX.s_6.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRF04.HFN3MBBXX.s_5.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRF04.HFN3MBBXX.s_5.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRD10.HFN3MBBXX.s_7.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRD10.HFN3MBBXX.s_7.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRE06.HFMVTBBXX.s_2.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRE06.HFMVTBBXX.s_2.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRB10.HFMVTBBXX.s_2.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRB10.HFMVTBBXX.s_2.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRC11.HFMVTBBXX.s_1.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRC11.HFMVTBBXX.s_1.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRG04.HFN3MBBXX.s_5.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRG04.HFN3MBBXX.s_5.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRD04.HFMVTBBXX.s_1.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRD04.HFMVTBBXX.s_1.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRE06.HFMVTBBXX.s_1.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRE06.HFMVTBBXX.s_1.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRF08.HFMVTBBXX.s_1.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRF08.HFMVTBBXX.s_1.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRB09.HFN3MBBXX.s_7.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRB09.HFN3MBBXX.s_7.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRH10.HFN3MBBXX.s_7.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRH10.HFN3MBBXX.s_7.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRH09.HFN3MBBXX.s_7.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRH09.HFN3MBBXX.s_7.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRA10.HFMVTBBXX.s_2.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRA10.HFMVTBBXX.s_2.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRF08.HFN3MBBXX.s_5.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRF08.HFN3MBBXX.s_5.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRD12.HFMVTBBXX.s_2.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRD12.HFMVTBBXX.s_2.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRD06.HFN3MBBXX.s_7.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRD06.HFN3MBBXX.s_7.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRG09.HFMVTBBXX.s_2.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRG09.HFMVTBBXX.s_2.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.HFN3MBBXX.s_5.r_1.lostreads	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.HFN3MBBXX.s_5.r_1.lostreads_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRC12.HFN3MBBXX.s_7.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRC12.HFN3MBBXX.s_7.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRA11.HFN3MBBXX.s_5.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRA11.HFN3MBBXX.s_5.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRB07.HFN3MBBXX.s_6.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRB07.HFN3MBBXX.s_6.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRD09.HFN3MBBXX.s_7.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRD09.HFN3MBBXX.s_7.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRB12.HFN3MBBXX.s_5.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRB12.HFN3MBBXX.s_5.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRA11.HFN3MBBXX.s_5.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRA11.HFN3MBBXX.s_5.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRB12.HFMVTBBXX.s_1.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRB12.HFMVTBBXX.s_1.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRF07.HFN3MBBXX.s_5.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRF07.HFN3MBBXX.s_5.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRB10.HFMVTBBXX.s_1.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRB10.HFMVTBBXX.s_1.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRD04.HFMVTBBXX.s_2.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRD04.HFMVTBBXX.s_2.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRG04.HFN3MBBXX.s_6.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRG04.HFN3MBBXX.s_6.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRF05.HFN3MBBXX.s_7.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRF05.HFN3MBBXX.s_7.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRD12.HFN3MBBXX.s_7.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRD12.HFN3MBBXX.s_7.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRB11.HFMVTBBXX.s_1.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRB11.HFMVTBBXX.s_1.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRG07.HFN3MBBXX.s_7.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRG07.HFN3MBBXX.s_7.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRG07.HFN3MBBXX.s_6.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRG07.HFN3MBBXX.s_6.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRB09.HFN3MBBXX.s_6.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRB09.HFN3MBBXX.s_6.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRA11.HFMVTBBXX.s_2.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRA11.HFMVTBBXX.s_2.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRE09.HFN3MBBXX.s_6.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRE09.HFN3MBBXX.s_6.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRA06.HFN3MBBXX.s_7.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRA06.HFN3MBBXX.s_7.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRE10.HFMVTBBXX.s_2.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRE10.HFMVTBBXX.s_2.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRD11.HFMVTBBXX.s_1.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRD11.HFMVTBBXX.s_1.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRB05.HFN3MBBXX.s_7.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRB05.HFN3MBBXX.s_7.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRG04.HFN3MBBXX.s_7.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRG04.HFN3MBBXX.s_7.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRG05.HFMVTBBXX.s_1.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRG05.HFMVTBBXX.s_1.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRD07.HFN3MBBXX.s_7.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRD07.HFN3MBBXX.s_7.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRA11.HFN3MBBXX.s_6.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRA11.HFN3MBBXX.s_6.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRG07.HFMVTBBXX.s_1.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRG07.HFMVTBBXX.s_1.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRE09.HFN3MBBXX.s_5.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRE09.HFN3MBBXX.s_5.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRH05.HFMVTBBXX.s_1.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRH05.HFMVTBBXX.s_1.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRC11.HFMVTBBXX.s_2.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRC11.HFMVTBBXX.s_2.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRG08.HFN3MBBXX.s_6.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRG08.HFN3MBBXX.s_6.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRG12.HFN3MBBXX.s_5.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRG12.HFN3MBBXX.s_5.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRF09.HFMVTBBXX.s_1.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRF09.HFMVTBBXX.s_1.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRC12.HFN3MBBXX.s_5.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRC12.HFN3MBBXX.s_5.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRC07.HFN3MBBXX.s_6.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRC07.HFN3MBBXX.s_6.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRD07.HFMVTBBXX.s_1.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRD07.HFMVTBBXX.s_1.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRG07.HFMVTBBXX.s_2.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRG07.HFMVTBBXX.s_2.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRC06.HFMVTBBXX.s_2.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRC06.HFMVTBBXX.s_2.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRB09.HFN3MBBXX.s_5.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRB09.HFN3MBBXX.s_5.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRH04.HFMVTBBXX.s_1.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRH04.HFMVTBBXX.s_1.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRE12.HFMVTBBXX.s_2.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRE12.HFMVTBBXX.s_2.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRE06.HFN3MBBXX.s_7.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRE06.HFN3MBBXX.s_7.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRB06.HFN3MBBXX.s_7.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRB06.HFN3MBBXX.s_7.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRF08.HFMVTBBXX.s_2.r_1	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRF08.HFMVTBBXX.s_2.r_1_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRC07.HFMVTBBXX.s_2.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRC07.HFMVTBBXX.s_2.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRB06.HFMVTBBXX.s_2.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRB06.HFMVTBBXX.s_2.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRF07.HFMVTBBXX.s_2.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRF07.HFMVTBBXX.s_2.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRG07.HFN3MBBXX.s_7.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRG07.HFN3MBBXX.s_7.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRA12.HFMVTBBXX.s_1.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRA12.HFMVTBBXX.s_1.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRH10.HFMVTBBXX.s_2.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRH10.HFMVTBBXX.s_2.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRE08.HFN3MBBXX.s_7.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRE08.HFN3MBBXX.s_7.r_1_trimmed_fastqc.zip
FastQC	all_sections	SLX-11165.ORDRD11.HFN3MBBXX.s_7.r_1_trimmed	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRD11.HFN3MBBXX.s_7.r_1_trimmed_fastqc.zip
